Date,Supp. Code,Supp. Name,Item Code,Item Name,Brick,Governorate Name,Territory Name,Brick Name,QTY,FU,Total Qty,Year,Month
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,287002.0,اسوان               ,ASWAN ASWAN CITY I                      ,ASWAN CITY                              ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,195902.0,طور سيناء           ,SUEZ /S SINAI  SOUTH SINAI              ,SOUTH SINA                              ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,124801.0,الاسكندرية          ,ALEX E II SIDI BESHR                    ,MIAMI - SEDI BESHR                      ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,10401.0,القاهره الجديده     ,NASR CITY NASR CITY                     ,NASR CITY                               ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,125001.0,الاسكندرية          ,ALEX E I ELASAFRA                       ,MAHATET EL RAML- ELAZARETA              ,50,0,50,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,10502.0,مصر الجديده         ,CAIRO E I TOMAN BAY ST                  ,EL ZAYTON                               ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,73401.0,طنطا                ,GHARBIA  TANTA                          ,ZEFTA                                   ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,10201.0,مصر الجديده         ,HELPS II ASWAN ST                       ,EL ISMAELIA  SQ                         ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,22701.0,الجيزة              ,EL HARAM ELHARAM                        ,FEISAL                                  ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,10401.0,القاهره الجديده     ,NASR CITY NASR CITY                     ,NASR CITY                               ,3,0,3,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,145401.0,شبرا - دمنهور       ,BEHERA I DAMANHOUR                      ,EL-BEHEIRA                              ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,22803.0,الجيزة              ,EL HARAM OMRANIA                        ,EL OMRANIA                              ,30,0,30,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,256602.0,سوهاج شرق           ,SOHAG I SOHAG CITY I                    ,SOHAG CITY                              ,5,0,5,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,11701.0,زهراء المعادي       ,MAADI MAADI                             ,MAADI                                   ,22,0,22,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,276803.0,الغردقه             ,QENA I /RED SEA QUENA CITY I            ,RED SEA                                 ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,276803.0,الغردقه             ,QENA I /RED SEA RED SEA                 ,RED SEA                                 ,3,0,3,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,10301.0,مصر الجديده         ,HELPS III ELHEGAZ ST                    ,EL KOLIA EL HARBIA                      ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,22701.0,فيصل                ,MAADI MAADI                             ,FEISAL                                  ,-1,0,-1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,125101.0,سموحه               ,ALEX CNTR II SMOHA                      ,SEDI GABER - SPORTING - ROSHDY          ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,123303.0,مدينه السادات       ,MENOFIA III SADAAT CITY                 ,ELSADAT CITY                            ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,22601.0,امبابه              ,IMBABA II  BASHTEEL                     ,MARAKEZ IMBABA                          ,3,0,3,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,10401.0,مدينه نصر           ,NASR CITY NASR CITY                     ,NASR CITY                               ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,256601.0,طهطا                ,SOHAG I TAHTA                           ,MARAKEZ SOHAG BAHARY                    ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,10701.0,عين شمس             ,CAIRO E III MASAKEN AIN SHAMS           ,AIN SHAMS EAST                          ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,10202.0,مصر الجديده         ,HELPS I ROXY                            ,ARD ELGOLF                              ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,114501.0,بلبيس               ,SHARKIA II BELBESS                      ,MENIA EL KAMH - BELBES                  ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,22402.0,صفط اللبن           ,GIZA V BOULAK ELDAKROUR                 ,BOLAK ELDAKROR                          ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,145503.0,ادكو                ,BEHERA II EDCO                          ,EL MAHMODIA                             ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,206002.0,اسوان               ,ASWAN KOM OMBO                          ,TAMIA - SENORAS                         ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,266902.0,الاقصر              ,QENA II LUXOR CITY                      ,LUXOR CITY                              ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,32702.0,حدائق الاهرام       ,FAISAL 6TH OF OCTOBER CITY              ,GIZA ( 6 OCTOBER )                      ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,619237.0,KEFEN TECH 7 PLASTER                                        ,22401.0,المهندسين           ,IMBABA II  OSSIM                        ,EL MOHANDESEN                           ,50,0,50,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,10701.0,عين شمس             ,CAIRO E III AIN SHAMS EAST              ,AIN SHAMS EAST                          ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,236501.0,اسيوط               ,ASSIUT II ASSIUT CITY EAST              ,ASSIUT CITY                             ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,195902.0,شرم الشيخ           ,SUEZ /S SINAI  SOUTH SINAI              ,SOUTH SINA                              ,10,0,10,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,104201.0,كفر الشيخ           ,KAFR ELSHEIKH I KAFR ELSHEIKH           ,KAFR ELSHEKH                            ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,22401.0,المهندسين           ,GIZA V ELMOHANDESSIN                    ,EL MOHANDESEN                           ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,52901.0,بنها                ,KALUBIA I BANHA                         ,KALIOUB-BANHA                           ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,256601.0,جهينه               ,SOHAG I JUHAINA                         ,MARAKEZ SOHAG BAHARY                    ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,114602.0,فاقوس               ,SHARKEIA III FAKOUS                     ,FAKOUS                                  ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,266901.0,نقاده               ,QENA II KAMOULA                         ,MARAKEZ QENA KEBLY                      ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,10401.0,القاهرة             ,NASR CITY NASR CITY                     ,NASR CITY                               ,15,0,15,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,10602.0,الخانكه             ,CAIRO E II ELKHANKA                     ,CAIRO ( EL SALAM )                      ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,10401.0,القاهره الجديده     ,NASR CITY NASR CITY                     ,NASR CITY                               ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,22001.0,امبابه              ,GIZA I GUIZA SQ                         ,GIZA SQ                                 ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,10602.0,مدينه العبور        ,CAIRO E II MADINET ELSALAM              ,CAIRO ( EL SALAM )                      ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,83701.0,المنصوره            ,DAKAHLIA I ELMANSOURA                   ,EL MANSOURA                             ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,10401.0,مدينه نصر           ,NASR CITY NASR CITY                     ,NASR CITY                               ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,124801.0,العصافره قبلي       ,ALEX E III LORAN                        ,MIAMI - SEDI BESHR                      ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,32702.0,حدائق الاهرام       ,FAISAL 6TH OF OCTOBER CITY              ,GIZA ( 6 OCTOBER )                      ,3,0,3,2025,1
